brand,model,price,kilometrage,body_type,fuel_type,transmission,puissance_fiscale,registration_year,new,fuel_type_simple,year_extracted
Mercedes-Benz,Classe C coupé,59000.0,170000.0,Coupé,Essence,Manuelle,8 cv,10.2013,no,essence,2013.0
Land Rover,Range Rover Evoque,84500.0,187000.0,SUV,Essence,Automatique,15 cv,10.2016,no,essence,2016.0
Toyota,GT86,109000.0,11000.0,Coupé,Essence,Automatique,12 cv,10.2020,no,essence,2020.0
Volkswagen,Golf 7,98000.0,67000.0,Compacte,Essence,Automatique,16 cv,10.2016,no,essence,2016.0
Volkswagen,Golf 8,178000.0,46000.0,Compacte,Essence,Automatique,19 cv,5.2022,no,essence,2022.0
Land Rover,Range Rover Sport,288000.0,41000.0,SUV,Hybride rechargeable essence,Automatique,19 cv,12.2021,no,hybride,2021.0
Mercedes-Benz,CLA,188000.0,22000.0,Berline,Hybride rechargeable essence,Automatique,8 cv,9.2022,no,hybride,2022.0
Mercedes-Benz,GLC Coupé,209000.0,45000.0,SUV,Hybride rechargeable essence,Automatique,12 cv,9.2020,no,hybride,2020.0
Mercedes-Benz,Classe E,225000.0,34000.0,Berline,Hybride rechargeable essence,Automatique,12 cv,2.2021,no,hybride,2021.0
Mercedes-Benz,GLC Coupé,218000.0,55000.0,SUV,Hybride rechargeable essence,Automatique,12 cv,12.2021,no,hybride,2021.0
Volkswagen,T-roc,102000.0,50000.0,Cabriolet,Essence,Manuelle,6 cv,8.2021,no,essence,2021.0
BMW,X6,198000.0,90000.0,SUV,Essence,Automatique,34 cv,11.2016,no,essence,2016.0
Mercedes-Benz,Classe A,134000.0,70000.0,Compacte,Hybride rechargeable essence,Automatique,8 cv,8.2022,no,hybride,2022.0
Mercedes-Benz,GLE Coupé,209000.0,85000.0,SUV,Diesel,Automatique,16 cv,5.2018,no,diesel,2018.0
Volkswagen,Golf 7,69500.0,120000.0,Compacte,Essence,Automatique,7 cv,1.2019,no,essence,2019.0
Mercedes-Benz,CLA,187000.0,20000.0,Berline,Hybride rechargeable essence,Automatique,8 cv,6.2024,no,hybride,2024.0
Mercedes-Benz,GLA,158000.0,63000.0,SUV,Hybride rechargeable essence,Automatique,8 cv,1.2021,no,hybride,2021.0
Mercedes-Benz,CLA,157000.0,80000.0,Berline,Hybride rechargeable essence,Automatique,8 cv,11.2021,no,hybride,2021.0
Mercedes-Benz,GLC Coupé,357000.0,14000.0,SUV,Hybride léger essence,Automatique,11 cv,9.2024,no,hybride,2024.0
Volkswagen,Golf 7,69000.0,120009.0,Compacte,Essence,Automatique,6 cv,1.2020,no,essence,2020.0
BMW,X3,92000.0,94000.0,SUV,Essence,Automatique,15 cv,4.2017,no,essence,2017.0
Audi,A5 Sportback,88500.0,215000.0,Berline,Essence,Automatique,8 cv,1.2018,no,essence,2018.0
Mercedes-Benz,Classe E,218000.0,53000.0,Berline,Hybride rechargeable essence,Automatique,12 cv,1.2021,no,hybride,2021.0
Mercedes-Benz,Classe A,89500.0,94000.0,Compacte,Essence,Automatique,7 cv,3.2020,no,essence,2020.0
Mercedes-Benz,Classe C,98000.0,182000.0,Berline,Essence,Automatique,8 cv,5.2016,no,essence,2016.0
Mercedes-Benz,Classe E coupé,62000.0,180000.0,Coupé,Essence,Automatique,19 cv,5.2010,no,essence,2010.0
BMW,Série 4 Gran Coupé,107000.0,132000.0,Berline,Essence,Automatique,7 cv,6.2020,no,essence,2020.0
KIA,Picanto,39500.0,73000.0,Citadine,Essence,Manuelle,4 cv,9.2020,no,essence,2020.0
Mercedes-Benz,Classe C,97500.0,148000.0,Berline,Essence,Automatique,8 cv,9.2018,no,essence,2018.0
Peugeot,208,32000.0,96000.0,Citadine,Essence,Manuelle,4 cv,2.2020,no,essence,2020.0
Suzuki,Ciaz,55000.0,52500.0,Berline,Essence,Manuelle,6 cv,2.2023,no,essence,2023.0
Honda,HR-V,97000.0,7300.0,SUV,Essence,Automatique,7 cv,4.2025,no,essence,2025.0
KIA,Sportage,67000.0,126000.0,SUV,Essence,Automatique,8 cv,10.2016,no,essence,2016.0
Jaguar,F-Pace,125000.0,159000.0,SUV,Diesel,Manuelle,9 cv,7.2018,no,diesel,2018.0
Nissan,Qashqai,38000.0,103000.0,SUV,Essence,Manuelle,7 cv,4.2013,no,essence,2013.0
Ford,Ecosport,58000.0,49500.0,SUV,Essence,Manuelle,7 cv,2.2020,no,essence,2020.0
Land Rover,Range Rover Velar,182000.0,92000.0,SUV,Diesel,Automatique,15 cv,10.2017,no,diesel,2017.0
Mazda,3 sedan,42000.0,112000.0,Berline,Essence,Manuelle,6 cv,5.2016,no,essence,2016.0
Volkswagen,Tiguan,38000.0,184000.0,SUV,Essence,Manuelle,12 cv,6.2010,no,essence,2010.0
Volkswagen,Tiguan,42000.0,158000.0,SUV,Essence,Manuelle,11 cv,11.2010,no,essence,2010.0
Mercedes-Benz,CLA,66000.0,143000.0,Berline,Essence,Manuelle,7 cv,7.2013,no,essence,2013.0
Audi,A5 Sportback,97000.0,164000.0,Berline,Essence,Automatique,8 cv,11.2020,no,essence,2020.0
MG,ZS,62000.0,92000.0,SUV,Essence,Automatique,7 cv,7.2020,no,essence,2020.0
Seat,Leon SC,44900.0,158000.0,Compacte,Essence,Manuelle,6 cv,5.2017,no,essence,2017.0
Jeep,Compass,87000.0,45000.0,SUV,Essence,Manuelle,8 cv,3.2021,no,essence,2021.0
Peugeot,2008,75500.0,43000.0,SUV,Essence,Manuelle,5 cv,5.2020,no,essence,2020.0
Geely,GX3,47000.0,73000.0,SUV,Essence,Manuelle,6 cv,9.2021,no,essence,2021.0
Volkswagen,Golf 8,88000.0,65500.0,Compacte,Hybride léger essence,Automatique,6 cv,6.2022,no,hybride,2022.0
Toyota,Prado,145000.0,230000.0,SUV,Diesel,Manuelle,11 cv,10.2014,no,diesel,2014.0
Mercedes-Benz,Classe A,185000.0,55000.0,Compacte,Essence,Automatique,19 cv,9.2022,no,essence,2022.0
Honda,City,48000.0,108000.0,Berline,Essence,Automatique,7 cv,8.2020,no,essence,2020.0
Ford,Kuga,62000.0,172000.0,SUV,Essence,Manuelle,8 cv,5.2019,no,essence,2019.0
KIA,Picanto,39800.0,79000.0,Citadine,Essence,Manuelle,5 cv,6.2018,no,essence,2018.0
Toyota,C-HR,69000.0,117500.0,SUV,Essence,Automatique,6 cv,10.2019,no,essence,2019.0
BMW,Série 5,195000.0,18000.0,Berline,Essence,Automatique,10 cv,11.2021,no,essence,2021.0
Peugeot,2008,36000.0,110000.0,SUV,Essence,Manuelle,5 cv,7.2017,no,essence,2017.0
Mercedes-Benz,Classe E,95500.0,52500.0,Berline,Essence,Automatique,10 cv,5.2015,no,essence,2015.0
Dongfeng,S50,39500.0,24000.0,Berline,Essence,Manuelle,6 cv,9.2019,no,essence,2019.0
Nissan,Navara,46500.0,238000.0,Pick up,Diesel,Manuelle,10 cv,5.2012,no,diesel,2012.0
GWM,Haval H6,94500.0,48000.0,SUV,Essence,Automatique,8 cv,7.2022,no,essence,2022.0
Volkswagen,Tiguan,98000.0,138000.0,SUV,Essence,Automatique,8 cv,3.2020,no,essence,2020.0
Hyundai,i20,42700.0,82000.0,Citadine,Essence,Manuelle,5 cv,11.2018,no,essence,2018.0
BMW,Série 1 3p,36000.0,182000.0,Compacte,Essence,Manuelle,7 cv,5.2010,no,essence,2010.0
Seat,Arona,83000.0,27000.0,SUV,Essence,Automatique,6 cv,12.2023,no,essence,2023.0
Geely,GX3,45000.0,78000.0,SUV,Essence,Manuelle,6 cv,6.2021,no,essence,2021.0
Audi,Q5,96000.0,112000.0,SUV,Diesel,Automatique,8 cv,5.2016,no,diesel,2016.0
Land Rover,Range Rover Velar,192000.0,144000.0,SUV,Diesel,Automatique,19 cv,9.2018,no,diesel,2018.0
Porsche,Macan,289500.0,9000.0,SUV,Electrique,Automatique,9 cv,12.2024,no,electrique,2024.0
Skoda,Scala,73000.0,48000.0,Compacte,Essence,Automatique,6 cv,2.2024,no,essence,2024.0
Land Rover,Discovery Sport,265000.0,48000.0,SUV,Diesel,Automatique,8 cv,7.2021,no,diesel,2021.0
Toyota,RAV 4,147000.0,30000.0,SUV,Hybride rechargeable essence,Automatique,9 cv,1.2024,no,hybride,2024.0
Ford,Focus,39500.0,101000.0,Compacte,Essence,Automatique,7 cv,11.2017,no,essence,2017.0
Audi,A1 Sportback,83000.0,35000.0,Citadine,Essence,Automatique,6 cv,6.2024,no,essence,2024.0
Chery,Tiggo 2,42000.0,88000.0,SUV,Essence,Manuelle,6 cv,1.2020,no,essence,2020.0
Porsche,Macan,215000.0,100000.0,SUV,Essence,Automatique,16 cv,6.2020,no,essence,2020.0
Mercedes-Benz,Classe A,79000.0,122000.0,Compacte,Essence,Manuelle,9 cv,10.2018,no,essence,2018.0
BMW,Série 3,67000.0,157000.0,Berline,Essence,Automatique,7 cv,2.2016,no,essence,2016.0
Audi,A5 Sportback,123000.0,158000.0,Berline,Essence,Automatique,8 cv,6.2020,no,essence,2020.0
Mercedes-Benz,Classe E,118000.0,88000.0,Berline,Essence,Automatique,9 cv,5.2017,no,essence,2017.0
Opel,Mokka,49500.0,139000.0,SUV,Essence,Manuelle,8 cv,3.2018,no,essence,2018.0
KIA,Sportage,77000.0,113000.0,SUV,Essence,Automatique,8 cv,6.2021,no,essence,2021.0
Geely,GX3,45000.0,97000.0,SUV,Essence,Manuelle,6 cv,10.2021,no,essence,2021.0
Peugeot,301,38000.0,19500.0,Berline,Essence,Manuelle,5 cv,4.2022,no,essence,2022.0
Mazda,6,48000.0,157000.0,Berline,Essence,Automatique,9 cv,8.2015,no,essence,2015.0
Ssangyong,Tivoli,52000.0,59000.0,SUV,Essence,Manuelle,7 cv,4.2018,no,essence,2018.0
Fiat,Tipo 5 portes,38500.0,39000.0,Compacte,Essence,Manuelle,6 cv,11.2018,no,essence,2018.0
Mercedes-Benz,Classe A Berline,105500.0,37500.0,Berline,Essence,Automatique,7 cv,10.2021,no,essence,2021.0
Ssangyong,Tivoli,56000.0,61000.0,SUV,Essence,Automatique,8 cv,1.2018,no,essence,2018.0
KIA,Sportage,69000.0,175000.0,SUV,Essence,Automatique,8 cv,11.2016,no,essence,2016.0
Chery,Tiggo 3X,52000.0,68000.0,SUV,Essence,Automatique,6 cv,6.2022,no,essence,2022.0
BMW,X4,96500.0,161000.0,SUV,Essence,Automatique,11 cv,10.2016,no,essence,2016.0
Peugeot,208,33500.0,75000.0,Citadine,Essence,Manuelle,5 cv,10.2018,no,essence,2018.0
Mercedes-Benz,Classe A,115000.0,86000.0,Compacte,Diesel,Automatique,6 cv,3.2019,no,diesel,2019.0
Suzuki,Vitara,64500.0,93000.0,SUV,Essence,Automatique,6 cv,3.2017,no,essence,2017.0
Mercedes-Benz,Classe E coupé,91500.0,112000.0,Coupé,Essence,Automatique,10 cv,11.2014,no,essence,2014.0
Seat,Arona,68000.0,39000.0,SUV,Essence,Manuelle,6 cv,1.2022,no,essence,2022.0
Ford,Kuga,56500.0,127000.0,SUV,Essence,Manuelle,8 cv,9.2017,no,essence,2017.0
MG,ZS,69500.0,51500.0,SUV,Essence,Automatique,7 cv,1.2022,no,essence,2022.0
BMW,Série 4 Gran Coupé,74000.0,132500.0,Berline,Essence,Automatique,7 cv,8.2017,no,essence,2017.0
Hyundai,i30,72000.0,102000.0,Compacte,Essence,Automatique,7 cv,11.2021,no,essence,2021.0
Peugeot,208,35500.0,31500.0,Citadine,Essence,Manuelle,4 cv,11.2020,no,essence,2020.0
Land Rover,Range Rover,350000.0,52000.0,SUV,Essence,Automatique,43 cv,11.2017,no,essence,2017.0
Audi,TT,235000.0,42000.0,Coupé,Essence,Automatique,15 cv,6.2022,no,essence,2022.0
Audi,A5 Sportback,140000.0,94000.0,Berline,Essence,Automatique,8 cv,1.2021,no,essence,2021.0
KIA,Sportage,95000.0,61000.0,SUV,Essence,Automatique,11 cv,4.2021,no,essence,2021.0
Honda,CR-V,99000.0,110000.0,SUV,Essence,Automatique,11 cv,12.2021,no,essence,2021.0
Honda,Civic,69000.0,159000.0,Berline,Essence,Automatique,10 cv,3.2020,no,essence,2020.0
Mercedes-Benz,CLA,162000.0,49000.0,Berline,Hybride rechargeable essence,Automatique,8 cv,11.2021,no,hybride,2021.0
Ford,Mustang,160000.0,57000.0,Cabriolet,Essence,Automatique,21 cv,7.2017,no,essence,2017.0
MG,ZS,73500.0,23500.0,SUV,Essence,Automatique,7 cv,5.2022,no,essence,2022.0
Audi,A3 Sportback,57000.0,160000.0,Compacte,Essence,Manuelle,6 cv,12.2016,no,essence,2016.0
Mercedes-Benz,Classe A,114000.0,37000.0,Compacte,Hybride rechargeable essence,Automatique,8 cv,3.2021,no,hybride,2021.0
BMW,X2,132000.0,38000.0,SUV,Essence,Automatique,7 cv,11.2018,no,essence,2018.0
MG,HS,77500.0,78000.0,SUV,Essence,Automatique,10 cv,1.2021,no,essence,2021.0
Mercedes-Benz,Classe C,197000.0,46000.0,Berline,Hybride léger essence,Automatique,9 cv,2.2022,no,hybride,2022.0
Skoda,Superb,130000.0,20000.0,Berline,Essence,Automatique,8 cv,2.2024,no,essence,2024.0
MG,GS,62000.0,100000.0,SUV,Essence,Automatique,9 cv,2.2017,no,essence,2017.0
Volkswagen,Polo Sedan,51000.0,81000.0,Berline,Essence,Manuelle,5 cv,5.2022,no,essence,2022.0
Volkswagen,Polo Sedan,54000.0,101000.0,Berline,Essence,Manuelle,5 cv,5.2022,no,essence,2022.0
Renault,Megane,46000.0,98000.0,Compacte,Essence,Manuelle,7 cv,1.2020,no,essence,2020.0
Renault,Trafic,78000.0,300000.0,Monospace,Diesel,Manuelle,7 cv,2.2018,no,diesel,2018.0
Land Rover,Range Rover Evoque,90000.0,188000.0,SUV,Diesel,Automatique,8 cv,9.2015,no,diesel,2015.0
Volkswagen,Polo,48500.0,90000.0,Citadine,Essence,Manuelle,4 cv,2.2022,no,essence,2022.0
Volkswagen,Golf 8,69500.0,137000.0,Compacte,Essence,Manuelle,5 cv,1.2021,no,essence,2021.0
Volkswagen,Golf 5,35000.0,190000.0,Compacte,Essence,Manuelle,5 cv,4.2007,no,essence,2007.0
BMW,Série 3 GT,90000.0,200000.0,Berline,Essence,Automatique,7 cv,5.2015,no,essence,2015.0
Mercedes-Benz,Classe E,68000.0,190000.0,Berline,Diesel,Automatique,10 cv,10.2010,no,diesel,2010.0
KIA,Sportage,95000.0,130000.0,SUV,Essence,Automatique,11 cv,12.2019,no,essence,2019.0
Toyota,C-HR,90000.0,30000.0,SUV,Essence,Automatique,6 cv,3.2021,no,essence,2021.0
BMW,Série 3,54000.0,180000.0,Berline,Essence,Automatique,7 cv,4.2015,no,essence,2015.0
Ford,Fiesta,28500.0,200000.0,Citadine,Essence,Manuelle,5 cv,3.2012,no,essence,2012.0
GWM,Haval H6,105000.0,40000.0,SUV,Essence,Automatique,8 cv,2.2022,no,essence,2022.0
BMW,X5,70000.0,250000.0,SUV,Diesel,Automatique,16 cv,2.2010,no,diesel,2010.0
Dacia,Sandero,39000.0,180000.0,Citadine,Essence,Manuelle,5 cv,5.2014,no,essence,2014.0
Toyota,Hilux Simple Cabine,180000.0,50000.0,Pick up,Diesel,Automatique,11 cv,5.2023,no,diesel,2023.0
Volkswagen,Golf 7,62000.0,130000.0,Compacte,Essence,Automatique,6 cv,10.2018,no,essence,2018.0
BMW,Série 1,38000.0,200000.0,Compacte,Essence,Manuelle,7 cv,2.2010,no,essence,2010.0
Audi,A4,40000.0,200000.0,Berline,Essence,Manuelle,7 cv,5.2013,no,essence,2013.0
BMW,X2,145000.0,70000.0,SUV,Diesel,Automatique,8 cv,5.2020,no,diesel,2020.0
Peugeot,3008,78000.0,140000.0,SUV,Essence,Automatique,9 cv,3.2022,no,essence,2022.0
Mitsubishi,L200 Sportero,65000.0,150000.0,Pick up,Diesel,Manuelle,8 cv,5.2011,no,diesel,2011.0
Mercedes-Benz,Classe E,59000.0,170000.0,Berline,Essence,Automatique,11 cv,5.2013,no,essence,2013.0
Hyundai,Elantra,78000.0,100000.0,Berline,Essence,Automatique,9 cv,5.2018,no,essence,2018.0
Land Rover,Range Rover Evoque,185000.0,40000.0,SUV,Essence,Automatique,16 cv,6.2016,no,essence,2016.0
Ford,Ranger,85000.0,180000.0,Pick up,Diesel,Manuelle,7 cv,5.2015,no,diesel,2015.0
BMW,X3,75000.0,200000.0,SUV,Diesel,Manuelle,10 cv,2.2013,no,diesel,2013.0
Ford,Mustang,185000.0,50000.0,Cabriolet,Essence,Automatique,21 cv,5.2018,no,essence,2018.0
Land Rover,Discovery Sport,220000.0,50000.0,SUV,Essence,Automatique,25 cv,8.2015,no,essence,2015.0
Audi,Q3,68000.0,200000.0,SUV,Essence,Automatique,10 cv,2.2013,no,essence,2013.0
BMW,X3,250000.0,18000.0,SUV,Essence,Automatique,15 cv,2.2021,no,essence,2021.0
Honda,HR-V,115000.0,18000.0,SUV,Essence,Automatique,7 cv,12.2023,no,essence,2023.0
Renault,Trafic,50000.0,160000.0,Monospace,Diesel,Manuelle,6 cv,8.2014,no,diesel,2014.0
Skoda,Octavia,85000.0,59000.0,Berline,Essence,Automatique,8 cv,11.2022,no,essence,2022.0
BMW,X2,124000.0,79000.0,SUV,Essence,Automatique,7 cv,11.2019,no,essence,2019.0
Mercedes-Benz,Classe C coupé,100000.0,255000.0,Coupé,Essence,Automatique,8 cv,1.2017,no,essence,2017.0
Toyota,FJ Cruiser,230000.0,32000.0,SUV,Essence,Automatique,18 cv,6.2017,no,essence,2017.0
Isuzu,D-Max Double Cabine,67000.0,297000.0,Pick up,Diesel,Manuelle,8 cv,9.2014,no,diesel,2014.0
Peugeot,508,34000.0,120000.0,Berline,Essence,Automatique,7 cv,12.2014,no,essence,2014.0
Peugeot,308 GT,114990.0,18100.0,Compacte,Hybride rechargeable essence,Automatique,7 cv,9.2024,no,hybride,2024.0
Toyota,Yaris,35000.0,80000.0,Citadine,Essence,Manuelle,4 cv,10.2017,no,essence,2017.0
Seat,Leon SC,43000.0,228000.0,Compacte,Essence,Manuelle,6 cv,5.2016,no,essence,2016.0
Peugeot,2008,40500.0,128000.0,SUV,Essence,Manuelle,5 cv,3.2016,no,essence,2016.0
KIA,XCeed,93000.0,80000.0,SUV,Hybride rechargeable essence,Automatique,8 cv,4.2022,no,hybride,2022.0
Mercedes-Benz,Classe E,155000.0,130000.0,Berline,Diesel,Automatique,8 cv,3.2021,no,diesel,2021.0
Volkswagen,Polo Sedan,58000.0,53000.0,Berline,Essence,Manuelle,5 cv,6.2022,no,essence,2022.0
KIA,Stonic,67000.0,73000.0,SUV,Essence,Manuelle,5 cv,7.2021,no,essence,2021.0
Fiat,500,44500.0,69000.0,Citadine,Essence,Automatique,4 cv,3.2021,no,essence,2021.0
Peugeot,208,24000.0,230000.0,Citadine,Essence,Manuelle,5 cv,3.2015,no,essence,2015.0
Volkswagen,Polo,22000.0,240000.0,Citadine,Essence,Automatique,5 cv,10.2008,no,essence,2008.0
Audi,Q5,119000.0,32000.0,SUV,Diesel,Manuelle,8 cv,7.2014,no,diesel,2014.0
BMW,Série 5,134500.0,129000.0,Berline,Essence,Automatique,10 cv,4.2019,no,essence,2019.0
Mercedes-Benz,Classe C,77000.0,296000.0,Berline,Essence,Automatique,8 cv,6.2015,no,essence,2015.0
Volkswagen,Polo,86000.0,37600.0,Citadine,Essence,Manuelle,5 cv,5.2023,no,essence,2023.0
Chery,QQ,21800.0,130000.0,Citadine,Essence,Manuelle,5 cv,7.2018,no,essence,2018.0
Audi,Q3,85000.0,104000.0,SUV,Essence,Automatique,8 cv,8.2017,no,essence,2017.0
Mercedes-Benz,Classe C,70000.0,300000.0,Berline,Essence,Automatique,9 cv,11.2012,no,essence,2012.0
MG,ZS,48000.0,134000.0,SUV,Essence,Manuelle,7 cv,10.2018,no,essence,2018.0
Renault,Kwid Populaire,33000.0,5000.0,SUV,Essence,Manuelle,4 cv,11.2024,no,essence,2024.0
KIA,Sportage,118000.0,66000.0,SUV,Essence,Automatique,10 cv,8.2022,no,essence,2022.0
Ford,Ecosport,71000.0,42000.0,SUV,Essence,Manuelle,7 cv,8.2023,no,essence,2023.0
Mercedes-Benz,GLC Coupé,232000.0,55000.0,SUV,Hybride rechargeable essence,Automatique,12 cv,3.2021,no,hybride,2021.0
BMW,X5,135000.0,185000.0,SUV,Diesel,Automatique,13 cv,6.2015,no,diesel,2015.0
Porsche,Macan,260000.0,80000.0,SUV,Essence,Automatique,15 cv,7.2020,no,essence,2020.0
BMW,Série 4 Gran Coupé,85000.0,175000.0,Berline,Essence,Automatique,10 cv,7.2015,no,essence,2015.0
KIA,Stonic,75000.0,18000.0,SUV,Essence,Manuelle,5 cv,11.2024,no,essence,2024.0
KIA,Rio 5p,55000.0,140000.0,Citadine,Essence,Manuelle,5 cv,12.2020,no,essence,2020.0
Volkswagen,Polo,25500.0,162000.0,Citadine,Essence,Manuelle,5 cv,4.2013,no,essence,2013.0
MG,ZS,53500.0,80000.0,SUV,Essence,Manuelle,7 cv,8.2020,no,essence,2020.0
KIA,Rio Berline,38000.0,157000.0,Berline,Essence,Manuelle,5 cv,6.2016,no,essence,2016.0
Peugeot,301,27900.0,128000.0,Berline,Essence,Manuelle,5 cv,6.2018,no,essence,2018.0
Mahindra,KUV 100,30000.0,58000.0,SUV,Essence,Manuelle,5 cv,8.2020,no,essence,2020.0
Land Rover,Freelander,59000.0,199000.0,SUV,Diesel,Automatique,11 cv,9.2009,no,diesel,2009.0
MG,ZS,55000.0,145000.0,SUV,Essence,Automatique,7 cv,5.2021,no,essence,2021.0
BMW,Série 3,65000.0,195000.0,Berline,Essence,Automatique,7 cv,4.2015,no,essence,2015.0
Mercedes-Benz,Classe B,58000.0,190000.0,Monospace,Essence,Manuelle,7 cv,11.2016,no,essence,2016.0
BMW,Série 3,129000.0,130000.0,Berline,Essence,Automatique,10 cv,4.2020,no,essence,2020.0
Seat,Ateca,112000.0,34000.0,SUV,Essence,Automatique,8 cv,1.2021,no,essence,2021.0
GWM,Haval Jolion,76000.0,80000.0,SUV,Essence,Automatique,9 cv,11.2021,no,essence,2021.0
Seat,Leon,81000.0,83000.0,Compacte,Essence,Automatique,8 cv,10.2021,no,essence,2021.0
Dacia,Logan MCV,38500.0,187000.0,Monospace,Essence,Manuelle,5 cv,5.2015,no,essence,2015.0
KIA,Rio 5p,54000.0,120000.0,Citadine,Essence,Manuelle,5 cv,9.2020,no,essence,2020.0
Volkswagen,Passat,102000.0,88000.0,Berline,Hybride rechargeable essence,Automatique,8 cv,3.2021,no,hybride,2021.0
Volkswagen,T-roc,83500.0,95000.0,SUV,Essence,Manuelle,6 cv,1.2023,no,essence,2023.0
Volkswagen,Golf 8,78000.0,79000.0,Compacte,Essence,Manuelle,5 cv,1.2021,no,essence,2021.0
Peugeot,Landtrek Double Cabine,72000.0,73000.0,Pick up,Diesel,Manuelle,6 cv,7.2021,no,diesel,2021.0
Peugeot,308,39500.0,114000.0,Compacte,Essence,Manuelle,6 cv,7.2021,no,essence,2021.0
Mercedes-Benz,Classe A,109000.0,32000.0,Compacte,Essence,Automatique,9 cv,6.2019,no,essence,2019.0
Nissan,Qashqai,49000.0,134000.0,SUV,Essence,Automatique,6 cv,1.2016,no,essence,2016.0
Land Rover,Range Rover Evoque,79500.0,132000.0,SUV,Diesel,Manuelle,8 cv,3.2016,no,diesel,2016.0
Volkswagen,Golf 8,138000.0,23000.0,Compacte,Hybride rechargeable essence,Automatique,8 cv,1.2023,no,hybride,2023.0
Mercedes-Benz,GLA,156000.0,61000.0,SUV,Hybride rechargeable essence,Automatique,8 cv,4.2021,no,hybride,2021.0
BMW,X5,123000.0,152000.0,SUV,Diesel,Automatique,13 cv,1.2015,no,diesel,2015.0
KIA,Sportage,77000.0,226000.0,SUV,Diesel,Automatique,10 cv,10.2018,no,diesel,2018.0
Volkswagen,Golf 7,48000.0,220000.0,Compacte,Diesel,Manuelle,5 cv,8.2014,no,diesel,2014.0
Renault,Clio,39500.0,77000.0,Citadine,Essence,Manuelle,5 cv,6.2019,no,essence,2019.0
Volkswagen,Tiguan,72000.0,71000.0,SUV,Essence,Automatique,9 cv,6.2015,no,essence,2015.0
Mercedes-Benz,Classe E,50000.0,221000.0,Berline,Essence,Automatique,15 cv,8.2013,no,essence,2013.0
Volkswagen,Jetta,32000.0,219000.0,Berline,Essence,Manuelle,7 cv,3.2011,no,essence,2011.0
Hyundai,Grand i10,50000.0,74000.0,Citadine,Essence,Automatique,5 cv,10.2021,no,essence,2021.0
Suzuki,Swift,37500.0,136000.0,Citadine,Essence,Manuelle,5 cv,1.2022,no,essence,2022.0
Chery,Arrizo 3,32000.0,130000.0,Berline,Essence,Manuelle,6 cv,4.2019,no,essence,2019.0
KIA,Picanto,41000.0,59000.0,Citadine,Essence,Manuelle,4 cv,1.2022,no,essence,2022.0
Citroën,C3,33000.0,81000.0,Citadine,Essence,Manuelle,4 cv,5.2019,no,essence,2019.0
Chery,Arrizo 5,80000.0,36582.0,Berline,Essence,Automatique,7 cv,1.2025,no,essence,2025.0
Hyundai,i20,49000.0,100500.0,Citadine,Essence,Manuelle,5 cv,11.2021,no,essence,2021.0
KIA,Sportage,95000.0,113000.0,SUV,Diesel,Automatique,10 cv,10.2016,no,diesel,2016.0
Hyundai,Grand i10,49800.0,57000.0,Citadine,Essence,Automatique,5 cv,5.2021,no,essence,2021.0
Citroën,C4,25000.0,200000.0,Compacte,Essence,Manuelle,6 cv,10.2014,no,essence,2014.0
Toyota,C-HR,91000.0,54000.0,SUV,Essence,Automatique,6 cv,10.2022,no,essence,2022.0
BMW,Série 5,42500.0,216000.0,Berline,Diesel,Automatique,10 cv,12.2007,no,diesel,2007.0
BMW,Série 1,56000.0,150000.0,Compacte,Essence,Manuelle,7 cv,1.2017,no,essence,2017.0
Mercedes-Benz,Classe B,155000.0,43000.0,Monospace,Hybride rechargeable essence,Automatique,8 cv,7.2021,no,hybride,2021.0
GWM,Haval H6,89000.0,65000.0,SUV,Essence,Automatique,8 cv,6.2022,no,essence,2022.0
Seat,Ibiza,52000.0,28700.0,Citadine,Essence,Manuelle,4 cv,11.2021,no,essence,2021.0
MG,HS,80000.0,65000.0,SUV,Essence,Automatique,9 cv,5.2022,no,essence,2022.0
GWM,Poer AT,112000.0,13000.0,Pick up,Diesel,Automatique,7 cv,4.2024,no,diesel,2024.0
KIA,Sportage,62000.0,298000.0,SUV,Diesel,Automatique,11 cv,9.2014,no,diesel,2014.0
Seat,Leon,62000.0,103000.0,Compacte,Essence,Manuelle,6 cv,1.2020,no,essence,2020.0
Peugeot,208,46000.0,49000.0,Citadine,Essence,Manuelle,5 cv,2.2021,no,essence,2021.0
Volkswagen,Golf 7,60000.0,80000.0,Compacte,Essence,Manuelle,5 cv,6.2016,no,essence,2016.0
Mercedes-Benz,GLC Coupé,229000.0,33000.0,SUV,Hybride léger essence,Automatique,16 cv,11.2021,no,hybride,2021.0
Citroën,Berlingo Van,55000.0,155000.0,Utilitaire,Diesel,Manuelle,5 cv,2.2022,no,diesel,2022.0
Mercedes-Benz,EQB,175000.0,6000.0,SUV,Electrique,Automatique,7 cv,3.2025,no,electrique,2025.0
BMW,X3,195000.0,56000.0,SUV,Diesel,Automatique,11 cv,8.2019,no,diesel,2019.0
BMW,Série 3,60000.0,174000.0,Berline,Essence,Automatique,7 cv,1.2013,no,essence,2013.0
Renault,Kadjar,55000.0,91000.0,SUV,Essence,Manuelle,7 cv,7.2019,no,essence,2019.0
KIA,Rio 5p,52000.0,73000.0,Citadine,Essence,Manuelle,5 cv,1.2019,no,essence,2019.0
Audi,A4,73000.0,160000.0,Berline,Essence,Automatique,8 cv,9.2019,no,essence,2019.0
